ID,PARENT_ID,GS_CODE,DESCRIPTION
2043660,2038367,94040388,Fruit Juice (Greater than 25% and up to 50% pure fruit juice) - package of 12 bottles - less than 24 oz. per bottle
2043661,2038367,94040389,Fruit Juice (Greater than 25% and up to 50% pure fruit juice) - package of 12 bottles - 24 oz. or more per bottle
2043662,2038367,94040390,Fruit Juice (Greater than 25% and up to 50% pure fruit juice) - package of 24 bottles - less than 24 oz. per bottle
2043663,2038367,94040391,Fruit Juice (Greater than 25% and up to 50% pure fruit juice) - package of 24 bottles - 24 oz. or more per bottle
2043664,2038367,94040392,Fruit Juice (Greater than 25% and up to 50% pure fruit juice) - package of 48 bottles - less than 24 oz. per bottle
2043665,2038367,94040393,Fruit Juice (Greater than 25% and up to 50% pure fruit juice) - package of 48 bottles - 24 oz. or more per bottle
2043666,2038367,94040394,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 2 bottles - less than 24 oz. per bottle
2043707,2038367,94040395,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 2 bottles - 24 oz. or more per bottle
2043667,2038367,94040396,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 4 bottles - less than 24 oz. per bottle
2043668,2038367,94040397,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 4 bottles - 24 oz. or more per bottle
2043669,2038367,94040398,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 6 bottles - less than 24 oz. per bottle
2043670,2038367,94040399,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 6 bottles - 24 oz. or more per bottle
2043671,2038367,9404039901,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 8 bottles - less than 24 oz. per bottle
2043672,2038367,9404039902,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 8 bottles - 24 oz. or more per bottle
2043673,2038367,9404039903,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 12 bottles - less than 24 oz. per bottle
2043674,2038367,9404039904,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 12 bottles - 24 oz. or more per bottle
2043675,2038367,9404039905,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 24 bottles - less than 24 oz. per bottle
2043676,2038367,9404039906,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 24 bottles - 24 oz. or more per bottle
2043677,2038367,9404039907,Fruit Juice (Greater than 50% but less than 70% pure fruit juice) - package of 48 bottles - 24 oz. or more per bottle
2043678,2038367,9404039908,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 2 bottles - less than 24 oz. per bottle
2043679,2038367,9404039909,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 2 bottles - 24 oz. or more per bottle
2043680,2038367,9404039910,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 4 bottles - less than 24 oz. per bottle
2043681,2038367,9404039911,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 4 bottles - 24 oz. or more per bottle
2043682,2038367,9404039912,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 6 bottles - less than 24 oz. per bottle
2043683,2038367,9404039913,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 6 bottles - 24 oz. or more per bottle
2043684,2038367,9404039914,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 8 bottles - less than 24 oz. per bottle
2043685,2038367,9404039915,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 8 bottles - 24 oz. or more per bottle
2043686,2038367,9404039916,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 12 bottles - less than 24 oz. per bottle
2043687,2038367,9404039917,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 12 bottles - 24 oz. or more per bottle
2043688,2038367,9404039918,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 24 bottles - less than 24 oz. per bottle
2043689,2038367,9404039919,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 24 bottles - 24 oz. or more per bottle
2043690,2038367,9404039920,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 48 bottles - less than 24 oz. per bottle
2043691,2038367,9404039921,Fruit Juice Fruit Juice (Greater than 70% but less than 100% pure fruit juice) - package of 48 bottles - 24 oz. or more per bottle
2043692,2038367,9404039922,Fruit Juice (With 100% pure fruit juice) - package of 2 bottles - less than 24 oz. per bottle
2043693,2038367,9404039923,Fruit Juice (With 100% pure fruit juice) - package of 2 bottles - at least 24 oz. but less than 46 oz. per bottle
2043694,2038367,9404039924,Fruit Juice (With 100% pure fruit juice) - package of 4 bottles - less than 24 oz. per bottle
2043695,2038367,9404039925,Fruit Juice (With 100% pure fruit juice) - package of 4 bottles - at least 24 oz. but less than 46 oz. per bottle
2043696,2038367,9404039926,Fruit Juice (With 100% pure fruit juice) - package of 6 bottles - less than 24 oz. per bottle
2043697,2038367,9404039927,Fruit Juice (With 100% pure fruit juice) - package of 6 bottles - at least 24 oz. but less than 46 oz. per bottle
2043698,2038367,9404039928,Fruit Juice (With 100% pure fruit juice) - package of 8 bottles - less than 24 oz. per bottle
2043699,2038367,9404039929,Fruit Juice (With 100% pure fruit juice) - package of 8 bottles - at least 24 oz. but less than 46 oz. per bottle
2043700,2038367,9404039930,Fruit Juice (With 100% pure fruit juice) - package of 12 bottles - less than 24 oz. per bottle
2043701,2038367,9404039931,Fruit Juice (With 100% pure fruit juice) - package of 12 bottles - at least 24 oz. but less than 46 oz. per bottle
2043702,2038367,9404039932,Fruit Juice (With 100% pure fruit juice) - package of 24 bottles - less than 24 oz. per bottle
2043703,2038367,9404039933,Fruit Juice (With 100% pure fruit juice) - package of 24 bottles - at least 24 oz. but less than 46 oz. per bottle
2043704,2038367,9404039934,Fruit Juice (With 100% pure fruit juice) - package of 48 bottles - less than 24 oz. per bottle
2043708,2038367,9404039935,Fruit Juice (With 100% pure fruit juice) - package of 48 bottles - at least 24 oz. but less than 46 oz. per bottle
2043830,2038367,9404039936,"Vegetable juice, with less than 15% pure vegetable juice. - package of 2 bottles - 16 oz. or less per bottle"
2043831,2038367,9404039937,"Vegetable juice, with less than 15% pure vegetable juice. - package of 2 bottles - over 16 oz. per bottle"
2043832,2038367,9404039938,"Vegetable juice, with less than 15% pure vegetable juice. - package of 4 bottles - 16 oz. or less per bottle"
2043833,2038367,9404039939,"Vegetable juice, with less than 15% pure vegetable juice. - package of 4 bottles - over 16 oz. per bottle"
2043834,2038367,9404039940,"Vegetable juice, with less than 15% pure vegetable juice. - package of 6 bottles - 16 oz. or less per bottle"
2043835,2038367,9404039941,"Vegetable juice, with less than 15% pure vegetable juice. - package of 6 bottles - over 16 oz. per bottle"
2043836,2038367,9404039942,"Vegetable juice, with less than 15% pure vegetable juice. - package of 8 bottles - 16 oz. or less per bottle"
2043837,2038367,9404039943,"Vegetable juice, with less than 15% pure vegetable juice. - package of 8 bottles - over 16 oz. per bottle"
2043838,2038367,9404039944,"Vegetable juice, with less than 15% pure vegetable juice. - package of 12 bottles - 16 oz. or less per bottle"
2043839,2038367,9404039945,"Vegetable juice, with less than 15% pure vegetable juice. - package of 12 bottles - over 16 oz. per bottle"
2043840,2038367,9404039946,"Vegetable juice, with less than 15% pure vegetable juice. - package of 24 bottles - 16 oz. or less per bottle"
2043841,2038367,9404039947,"Vegetable juice, with less than 15% pure vegetable juice. - package of 24 bottles - over 16 oz. per bottle"
2043842,2038367,9404039948,"Vegetable juice, with less than 15% pure vegetable juice. - package of 48 bottles - 16 oz. or less per bottle"
2043843,2038367,9404039949,"Vegetable juice, with less than 15% pure vegetable juice. - package of 48 bottles - over 16 oz. per bottle"
2043844,2038367,9404039950,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 2 bottles - 16 oz. or less per bottle"
2043845,2038367,9404039951,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 2 bottles - over 16 oz. per bottle"
2043846,2038367,9404039952,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 4 bottles - 16 oz. or less per bottle"
2043847,2038367,9404039953,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 4 bottles - over 16 oz. per bottle"
2043848,2038367,9404039954,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 6 bottles - 16 oz. or less per bottle"
2043849,2038367,9404039955,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 6 bottles - over 16 oz. per bottle"
2043850,2038367,9404039956,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 8 bottles - 16 oz. or less per bottle"
2043851,2038367,9404039957,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 8 bottles - over 16 oz. per bottle"
2043852,2038367,9404039958,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 12 bottles - 16 oz. or less per bottle"
2043853,2038367,9404039959,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 12 bottles - over 16 oz. per bottle"
2043854,2038367,9404039960,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 24 bottles - 16 oz. or less per bottle"
2043855,2038367,9404039961,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 24 bottles - over 16 oz. per bottle"
2043856,2038367,9404039962,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 48 bottles - 16 oz. or less per bottle"
2043857,2038367,9404039963,"Vegetable juice, with at least 15% but less than 25% pure vegetable juice. - package of 48 bottles - over 16 oz. per bottle"
2043858,2038367,9404039964,"Vegetable juice, with at least 25% and up to 50% pure vegetable juice. - package of 2 bottles - 16 oz. or less per bottle"
2043859,2038367,9404039965,"Vegetable juice, with at least 25% and up to 50% pure vegetable juice. - package of 2 bottles - over 16 oz. per bottle"
2043860,2038367,9404039966,"Vegetable juice, with at least 25% and up to 50% pure vegetable juice. - package of 4 bottles - 16 oz. or less per bottle"
2043861,2038367,9404039967,"Vegetable juice, with at least 25% and up to 50% pure vegetable juice. - package of 4 bottles - over 16 oz. per bottle"
2043862,2038367,9404039968,"Vegetable juice, with at least 25% and up to 50% pure vegetable juice. - package of 6 bottles - 16 oz. or less per bottle"
2043863,2038367,9404039969,"Vegetable juice, with at least 25% and up to 50% pure vegetable juice. - package of 6 bottles - over 16 oz. per bottle"
2043864,2038367,9404039970,"Vegetable juice, with at least 25% and up to 50% pure vegetable juice. - package of 8 bottles - 16 oz. or less per bottle"
2043865,2038367,9404039971,"Vegetable juice, with at least 25% and up to 50% pure vegetable juice. - package of 8 bottles - over 16 oz. per bottle"
